id;aglomerationId;zipId;cityId;stateId
14338;;1519;11524;8
14339;;1161;11525;8
14340;;1985;11526;9
14341;;1985;11527;9
14342;;1106;11528;8
14343;;1503;11528;16
14344;;1764;11528;16
14345;;1106;11529;8
14346;;1106;11530;8
14347;;6790;11531;2
14348;;7022;11531;2
14349;;7488;11531;2
14350;;6761;11532;2
14351;;4078;11533;11
14352;;4148;11534;11
14353;;4022;11535;11
14354;;4024;11536;11
14355;;381;11537;14
14356;;1189;11538;4
14357;;875;11539;4
14358;;1050;11539;4
14359;;1196;11539;8
14360;;7963;11540;2
14361;;4065;11541;11
14362;;374;11542;14
14363;;2959;11542;14
14364;;378;11543;14
14365;;950;11544;4
14366;;323;11545;14
14367;;8153;11546;17
14368;;297;11552;14
14369;;1816;11553;16
14370;;6178;11547;2
14371;;6327;11547;2
14372;;5302;11548;1
14373;;5822;11548;1
14374;;552;11549;13
14375;;3841;11549;11
14376;;7429;11549;2
14377;;162;11550;4
14378;;5193;11551;1
14379;;5194;11551;1
14380;;5195;11551;1
14381;;5196;11551;1
14382;;5197;11551;1
14383;;5198;11551;1
14384;;1032;11554;8
14385;;1994;11555;9
14386;;51;11581;13
14387;;1934;11556;9
14388;;3949;11557;11
14389;;2420;11558;10
14390;;1946;11559;9
14391;;3304;11559;10
14392;;2240;11560;9
14393;;5661;11561;1
14394;;3704;11562;10
14395;;3350;11563;10
14396;;3921;11566;11
14397;;3731;11564;11
14398;;4053;11565;11
14399;;3417;11567;10
14400;;3418;11567;10
14401;;3419;11567;10
14402;;5877;11568;1
14403;;5850;11569;1
14404;;5658;11570;1
14405;;1000;11571;4
14406;;998;11572;4
14407;;5548;11573;1
14408;;5597;11574;11
14409;;4006;11575;11
14410;;3352;11576;10
14411;;882;11577;4
14412;;2923;11578;14
14413;;5610;11579;11
14414;;2771;11580;9
14415;;875;11582;4
14416;;994;11582;4
14417;;998;11583;4
14418;;2900;11584;9
14419;;1120;11585;8
14420;;1135;11586;8
14421;;5900;11587;1
14422;;1640;11588;16
14423;;1629;11589;16
14424;;2120;11590;14
14425;;864;11591;4
14426;;6217;11592;2
14427;;6226;11592;2
14428;;6582;11592;2
14429;;8025;11593;2
14430;;1987;11594;9
14431;;4621;11595;11
14432;;4620;11596;11
14433;;4069;11597;11
14434;;6785;11597;2
14435;;6786;11597;2
14436;;7355;11597;2
14437;;8084;11598;2
14438;;7498;11599;2
14439;;7964;11600;2
14440;;343;11601;14
14441;;5173;11602;1
14442;;6126;11603;2
14443;;6895;11604;1
14444;;6990;11605;2
14445;;6257;11606;2
14446;;7688;11607;2
14447;;6926;11608;1
14448;;4468;11609;7
14449;;5846;11610;1
14450;;4607;11611;12
14451;;3914;11612;11
14452;;5419;11613;1
14453;;6084;11614;2
14454;;7461;11615;2
14455;;5710;11616;1
14456;;6480;11617;2
14457;;1085;11618;8
14458;;6167;11619;2
14459;;8085;11620;2
14460;;951;11621;4
14461;;1172;11622;8
14462;;1476;11623;16
14463;;1245;11624;9
14464;;39;11625;13
14465;;40;11625;13
14466;;41;11625;13
14467;;5277;11626;1
14468;;4629;11627;11
14469;;323;11628;14
14470;;897;11628;4
14471;;1582;11629;16
14472;;1800;11630;16
14473;;384;11631;14
14474;;954;11647;4
14475;;3509;11632;9
14476;;345;11633;14
14477;;3924;11634;11
14478;;2421;11635;10
14479;;960;11636;4
14480;;1065;11637;8
14481;;8155;11637;17
14482;;5763;11638;1
14483;;8214;11639;17
14484;;345;11640;14
14485;;8190;11640;17
14486;;137;11641;13
14487;;890;11642;4
14488;;898;11642;4
14489;;2962;11644;14
14490;;950;11643;4
14491;;957;11645;4
14492;;887;11646;4
14493;;4479;11648;7
14494;;6317;11648;2
14495;;7533;11648;2
14496;;7927;11649;2
14497;;3956;11650;11
14498;;6156;11651;2
14499;;7608;11652;2
14500;;3540;11653;9
14501;;2905;11654;9
14502;;7583;11655;2
14503;;2962;11656;14
14504;;83;11657;13
14505;;920;11658;4
14506;;1049;11658;4
14507;;2984;11659;14
14508;;2758;11660;7
14509;;352;11661;17
14510;;8188;11661;17
14511;;1710;11662;16
14512;;6249;11663;2
14513;;5678;11664;1
14514;;2018;11665;9
14515;;5614;11666;11
14516;;897;11667;4
14517;;2339;11668;9
14518;;3957;11669;11
14519;;3780;11670;11
14520;;368;11671;14
14521;;8152;11672;17
14522;;55;11673;13
14523;;2885;11674;14
14524;;1853;11675;16
14525;;8149;11676;17
14526;;1479;11677;16
14527;;352;11678;17
14528;;2024;11679;9
14529;;3851;11680;11
14530;;318;11681;14
14531;;3851;11682;11
14532;;8205;11682;17
14533;;528;11683;13
14534;;4749;11684;11
14535;;7886;11685;2
14536;;2118;11686;14
14537;;1513;11687;16
14538;;1028;11688;8
14539;;349;11689;14
14540;;3814;11690;11
14541;;3773;11691;11
14542;;1036;11922;8
14543;;316;11923;14
14544;;2988;11692;14
14545;;592;11693;13
14546;;368;11924;14
14547;;2596;11694;7
14548;;426;11695;17
14549;;4860;11696;11
14550;;8216;11697;17
14551;;3830;11698;11
14552;;8187;11699;17
14553;;7306;11925;2
14554;;8216;11700;17
14555;;1018;11926;8
14556;;8161;11701;17
14557;;4692;11702;11
14558;;553;11703;13
14559;;1004;11704;4
14560;;1187;11705;4
14561;;1049;11927;4
14562;;301;11706;14
14563;;3716;11707;11
14564;;8250;11708;17
14565;;4018;11928;11
14566;;4093;11929;11
14567;;8040;11930;2
14568;;7983;11931;2
14569;;428;11932;17
14570;;8102;11709;2
14571;;1855;11714;16
14572;;4151;11710;11
14573;;4352;11710;7
14574;;4823;11710;11
14575;;1566;11711;16
14576;;1520;11712;8
14577;;2288;11712;9
14578;;7901;11933;2
14579;;1178;11713;8
14580;;46;11934;13
14581;;43;11935;13
14582;;81;11937;13
14583;;4839;11936;11
14584;;4340;11938;7
14585;;3916;11939;11
14586;;2921;11715;14
14587;;3862;11716;11
14588;;4714;11940;11
14589;;2317;11717;9
14590;;498;11718;13
14591;;4332;11719;7
14592;;319;11941;14
14593;;378;11941;14
14594;;447;11720;17
14595;;7512;11721;2
14596;;2364;11942;10
14597;;8223;11722;17
14598;;399;11723;14
14599;;1043;11943;8
14600;;1519;11724;8
14601;;4073;11725;11
14602;;3654;11726;10
14603;;7023;11944;2
14604;;2966;11735;14
14605;;1037;11727;8
14606;;1553;11945;16
14607;;1585;11946;16
14608;;7002;11728;2
14609;;1170;11729;8
14610;;6030;11730;2
14611;;1520;11731;8
14612;;1045;11732;8
14613;;1100;11732;8
14614;;156;11733;4
14615;;1108;11734;8
14616;;6643;11947;2
14617;;296;11948;14
14618;;1170;11949;8
14619;;8187;11736;17
14620;;3851;11950;11
14621;;1009;11737;4
14622;;1189;11737;4
14623;;1469;11737;16
14624;;1469;11738;16
14625;;1495;11739;16
14626;;1528;11739;8
14627;;441;11740;17
14628;;8217;11741;17
14629;;7159;11742;2
14630;;7506;11742;2
14631;;8136;11742;17
14632;;432;11743;17
14633;;3919;11743;11
14634;;3960;11743;11
14635;;5616;11743;11
14636;;6439;11743;2
14637;;8202;11743;17
14638;;873;11744;4
14639;;897;11744;4
14640;;2762;11745;17
14641;;2886;11745;14
14642;;8208;11746;17
14643;;5108;11747;1
14644;;6130;11747;2
14645;;6642;11748;2
14646;;2762;11951;17
14647;;1058;11749;8
14648;;1004;11750;4
14649;;1594;11952;16
14650;;6427;11952;2
14651;;7566;11953;2
14652;;68;11954;13
14653;;590;11954;13
14654;;2310;11751;9
14655;;2924;11752;14
14656;;5363;11753;1
14657;;6184;11754;2
14658;;393;11755;14
14659;;2847;11756;9
14660;;6179;11757;2
14661;;4437;11955;2
14662;;7557;11758;2
14663;;2771;11759;9
14664;;1052;11760;8
14665;;1523;11761;8
14666;;1192;11762;8
14667;;3831;11762;11
14668;;4762;11956;11
14669;;5174;11957;1
14670;;8150;11958;17
14671;;3841;11763;11
14672;;3087;11764;10
14673;;1516;11959;16
14674;;2695;11765;7
14675;;2169;11960;9
14676;;1518;11766;16
14677;;994;11961;4
14678;;442;11767;17
14679;;4358;11767;7
14680;;2227;11768;9
14681;;6787;11769;2
14682;;2675;11770;7
14683;;1587;11771;16
14684;;1051;11962;4
14685;;3787;11772;11
14686;;8144;11773;17
14687;;380;11963;14
14688;;4302;11774;7
14689;;5610;11775;11
14690;;2156;11776;9
14691;;3849;11777;11
14692;;1758;11778;16
14693;;2726;11778;9
14694;;1301;11779;16
14695;;888;11780;4
14696;;107;11781;13
14697;;5285;11782;1
14698;;5443;11782;1
14699;;3444;11783;10
14700;;461;11784;17
14701;;5122;11785;1
14702;;1241;11786;9
14703;;5401;11786;1
14704;;1111;11787;8
14705;;1171;11787;8
14706;;1189;11787;4
14707;;1521;11787;8
14708;;4125;11788;11
14709;;6116;11788;2
14710;;6117;11788;2
14711;;6118;11788;2
14712;;4125;11789;11
14713;;3925;11790;11
14714;;4011;11790;11
14715;;4677;11791;11
14716;;1018;11792;8
14717;;1170;11792;8
14718;;419;11793;17
14719;;960;11793;4
14720;;1524;11793;8
14721;;2556;11793;7
14722;;72;11794;13
14723;;1009;11795;4
14724;;2960;11796;14
14725;;1179;11797;9
14726;;235;11798;17
14727;;887;11799;4
14728;;7724;11964;2
14729;;973;11800;4
14730;;3622;11965;10
14731;;659;11801;13
14732;;2992;11801;14
14733;;303;11855;14
14734;;3721;11855;11
14735;;3992;11855;11
14736;;7647;11855;2
14737;;2963;11856;14
14738;;4456;11856;7
14739;;8144;11856;17
14740;;1116;11802;8
14741;;6788;11857;2
14742;;1071;11803;8
14743;;346;11858;14
14744;;6066;11859;2
14745;;399;11860;14
14746;;354;11861;17
14747;;550;11977;13
14748;;1007;11804;4
14749;;1054;11804;8
14750;;7110;11862;2
14751;;253;11863;13
14752;;1088;11805;8
14753;;1089;11805;8
14754;;1090;11805;8
14755;;1091;11805;8
14756;;1092;11805;8
14757;;1093;11805;8
14758;;1094;11805;8
14759;;1095;11805;8
14760;;1096;11805;8
14761;;1097;11805;8
14762;;1099;11805;8
14763;;6902;11806;1
14764;;5413;11807;1
14765;;5271;11966;1
14766;;2771;11808;9
14767;;1988;11809;9
14768;;2670;11809;7
14769;;4035;11810;11
14770;;2892;11967;9
14771;;3841;11811;11
14772;;3863;11811;11
14773;;3908;11811;11
14774;;3996;11811;11
14775;;4023;11811;11
14776;;4127;11811;11
14777;;7149;11811;2
14778;;345;11812;14
14779;;227;11968;13
14780;;892;11813;4
14781;;3724;11814;11
14782;;1066;11815;8
14783;;1198;11816;8
14784;;4035;11817;11
14785;;60;11969;13
14786;;6854;11969;2
14787;;7105;11969;2
14788;;4495;11818;7
14789;;3996;11819;11
14790;;4413;11820;2
14791;;134;11821;13
14792;;329;11821;14
14793;;7243;11821;2
14794;;8103;11822;2
14795;;1053;11823;8
14796;;312;11824;14
14797;;456;11825;17
14798;;4073;11826;11
14799;;264;11827;13
14800;;8225;11828;17
14801;;8026;11970;2
14802;;51;11829;13
14803;;4855;11830;11
14804;;275;11831;4
14805;;886;11832;4
14806;;3957;11971;11
14807;;4147;11833;11
14808;;6211;11833;2
14809;;6708;11833;2
14810;;379;11834;14
14811;;6247;11835;2
14812;;312;11836;14
14813;;7067;11837;1
14814;;429;11838;17
14815;;7158;11972;2
14816;;7197;11972;2
14817;;6078;11839;2
14818;;5080;11840;1
14819;;6265;11840;2
14820;;7929;11841;2
14821;;6044;11842;2
14822;;8143;11843;17
14823;;50;11844;13
14824;;7554;11845;2
14825;;7965;11973;2
14826;;353;11846;17
14827;;351;11847;14
14828;;2968;11848;14
14829;;889;11849;4
14830;;5767;11850;1
14831;;6252;11851;2
14832;;7380;11974;2
14833;;1099;11975;8
14834;;2885;11976;14
14835;;2997;11852;14
14836;;3940;11853;11
14837;;1520;11854;8
14838;;2931;11978;14
14839;;637;11979;13
14840;;1087;11864;8
14841;;4000;11980;11
14842;;1068;11865;8
14843;;1161;11866;8
14844;;1198;11867;8
14845;;3987;11981;11
14846;;173;11982;4
14847;;442;11982;17
14848;;7118;11982;2
14849;;7912;11983;17
14850;;6749;11984;2
14851;;3960;11985;11
14852;;1713;11986;16
14853;;6285;11868;2
14854;;4430;11987;2
14855;;7986;11988;2
14856;;6789;11869;2
14857;;5311;11870;1
14858;;8210;11871;17
14859;;927;11989;4
14860;;2771;11990;9
14861;;7584;11872;2
14862;;3939;11991;11
14863;;4531;11992;7
14864;;6916;11873;1
14865;;8218;11993;17
14866;;974;11994;4
14867;;428;11874;17
14868;;1193;11875;8
14869;;7746;11876;2
14870;;1162;11877;8
14871;;1600;11995;16
14872;;1526;11996;8
14873;;1529;11997;8
14874;;7278;11998;2
14875;;2879;11999;9
14876;;1173;11878;8
14877;;8233;11879;17
14878;;89;11880;4
14879;;408;11881;14
14880;;916;11881;4
14881;;976;11881;4
14882;;976;11882;4
14883;;7593;11883;2
14884;;1112;12000;8
14885;;6166;11884;2
14886;;6167;11885;2
14887;;1186;12001;4
14888;;7555;11886;2
14889;;1614;11887;16
14890;;1114;11888;8
14891;;1267;11889;9
14892;;5596;12002;11
14893;;5623;11890;11
14894;;3911;12003;11
14895;;5874;12004;1
14896;;1571;11891;16
14897;;1501;12005;16
14898;;7534;11892;2
14899;;5071;11893;1
14900;;4558;11894;7
14901;;4026;11895;11
14902;;4026;11896;11
14903;;4026;11897;11
14904;;1519;11898;8
14905;;4028;11899;11
14906;;422;11900;17
14907;;4723;11901;11
14908;;4861;11902;11
14909;;555;11903;13
14910;;4022;11904;11
14911;;5307;11904;1
14912;;4690;11905;11
14913;;3739;11906;10
14914;;3960;11907;11
14915;;4047;12006;11
14916;;47;12007;13
14917;;4536;12008;7
14918;;4755;12009;11
14919;;5679;11908;1
14920;;2762;11909;17
14921;;1050;11910;4
14922;;1183;12010;8
14923;;5023;11911;1
14924;;4246;12011;10
14925;;1169;11912;8
14926;;1002;12012;4
14927;;4669;11913;11
14928;;1520;12013;8
14929;;1520;12014;8
14930;;4675;11914;11
14931;;4854;11914;11
14932;;451;11915;17
14933;;1122;12015;8
14934;;7499;12015;2
14935;;8042;12015;2
14936;;468;12016;17
14937;;4313;12016;7
14938;;422;12017;17
14939;;414;12018;17
14940;;96;12019;4
14941;;944;12020;4
14942;;4686;12021;11
14943;;232;12022;17
14944;;444;12022;17
14945;;4587;12023;12
14946;;4588;12023;12
14947;;4589;12023;12
14948;;4590;12023;12
14949;;4591;12023;12
14950;;4592;12023;12
14951;;4593;12023;12
14952;;4594;12023;12
14953;;4595;12023;12
14954;;4596;12023;12
14955;;4597;12023;12
14956;;4598;12023;12
14957;;4599;12023;12
14958;;4600;12023;12
14959;;4601;12023;12
14960;;4602;12023;12
14961;;3795;12024;11
14962;;8160;12025;17
14963;;887;12026;4
14964;;4654;12027;12
14965;;867;12028;4
14966;;4659;12029;12
14967;;1121;12030;8
14968;;278;12031;4
14969;;1119;12032;8
14970;;1519;12033;8
14971;;157;12034;4
14972;;2999;12035;14
14973;;50;12036;13
14974;;7279;12037;2
14975;;1760;12038;16
14976;;8160;12039;17
14977;;356;12040;17
14978;;910;12041;4
14979;;2955;12041;14
14980;;2289;12042;9
14981;;8202;12043;17
14982;;5368;12044;1
14983;;6245;12045;2
14984;;558;12046;13
14985;;4001;12047;11
14986;;958;12048;4
14987;;1021;12049;8
14988;;1009;12050;4
14989;;3416;12051;10
14990;;4060;12052;11
14991;;1145;12053;8
14992;;1198;12054;8
14993;;1298;12055;16
14994;;4423;12056;2
14995;;5216;12057;1
14996;;257;12058;13
14997;;7611;12059;2
14998;;7585;12060;2
14999;;1517;12061;16
15000;;6945;12061;1
15001;;6826;12062;2
15002;;173;12063;4
15003;;8231;12064;17
15004;;5891;12065;1
15005;;3830;12066;11
15006;;5606;12067;11
15007;;3821;12068;11
15008;;3818;12069;11
15009;;8186;12070;17
15010;;1021;12071;8
15011;;4026;12072;11
15012;;4029;12073;11
15013;;8039;12073;2
15014;;3428;12074;9
15015;;864;12075;4
15016;;4040;12076;11
15017;;6274;12076;2
15018;;5115;12077;1
15019;;381;12078;14
15020;;2826;12079;9
15021;;2827;12079;9
15022;;2828;12079;9
15023;;2829;12079;9
15024;;2830;12079;9
15025;;1266;12080;9
15026;;2233;12081;9
15027;;2408;12082;10
15028;;299;12083;14
15029;;2118;12084;14
15030;;7562;12085;2
15031;;6136;12086;2
15032;;3421;12087;9
15033;;1172;12088;8
15034;;2966;12089;14
15035;;1149;12090;8
15036;;8027;12091;2
15037;;2985;12092;14
15038;;2992;12093;14
15039;;2984;12094;14
15040;;8051;12095;2
15041;;1999;12096;9
15042;;5621;12097;11
15043;;1516;12098;16
15044;;1586;12098;16
15045;;1898;12098;9
15046;;386;12099;14
15047;;333;12100;14
15048;;4522;12101;11
15049;;1514;12102;16
15050;;1109;12103;8
15051;;1109;12104;8
15052;;4921;12105;1
15053;;964;12106;4
15054;;1186;12106;4
15055;;1195;12106;8
15056;;133;12107;13
15057;;2019;12108;9
15058;;344;12109;14
15059;;1101;12110;8
15060;;1714;12111;16
15061;;4093;12112;11
15062;;3734;12113;10
15063;;7639;12114;2
15064;;4065;12115;11
15065;;4675;12116;11
15066;;3940;12117;11
15067;;1766;12118;16
15068;;1817;12119;16
15069;;3983;12120;11
15070;;3855;12121;11
15071;;6340;12122;2
15072;;2990;12123;14
15073;;2992;12124;14
15074;;4428;12125;2
15075;;1520;12126;8
15076;;1023;12127;8
15077;;3915;12128;11
15078;;1190;12129;4
15079;;2920;12130;14
15080;;1465;12131;16
15081;;1617;12132;16
15082;;3827;12133;11
15083;;1116;12134;8
15084;;1009;12135;4
15085;;1070;12135;8
15086;;1023;12136;8
15087;;2260;12137;9
15088;;1806;12138;16
15089;;5664;12139;1
15090;;5847;12139;1
15091;;5667;12140;1
15092;;1024;12141;8
15093;;4077;12141;11
15094;;3409;12142;10
15095;;2888;12143;9
15096;;7410;12144;2
15097;;169;12178;4
15098;;1144;12145;8
15099;;1923;12146;9
15100;;1037;12147;8
15101;;1111;12147;8
15102;;1713;12148;16
15103;;5415;12149;1
15104;;4780;12150;11
15105;;8236;13594;17
15106;;6213;12151;2
15107;;2969;12152;14
15108;;857;12153;4
15109;;632;12154;13
15110;;363;12155;14
15111;;950;12156;4
15112;;1315;12157;9
15113;;3956;12158;11
15114;;4018;12159;11
15115;;6013;12160;2
15116;;3830;12161;11
15117;;4073;12162;11
15118;;4533;12163;11
15119;;3862;12164;11
15120;;6935;12165;1
15121;;6093;12166;2
15122;;3895;12167;11
15123;;51;12168;13
15124;;1530;12169;8
15125;;79;12170;13
15126;;318;12171;14
15127;;5291;12172;1
15128;;1593;12173;16
15129;;1077;12174;8
15130;;272;12175;4
15131;;3828;12176;11
15132;;650;12177;13
15133;;4502;12179;7
15134;;1685;12180;16
15135;;6333;12181;2
15136;;2920;12182;14
15137;;6213;12183;2
15138;;6217;12183;2
15139;;4860;12184;11
15140;;1644;12185;16
15141;;2762;12186;17
15142;;1488;12187;16
15143;;2968;12188;14
15144;;332;12189;14
15145;;173;12190;4
15146;;330;12191;14
15147;;1172;12192;8
15148;;1186;12193;4
15149;;332;12194;14
15150;;415;12195;17
15151;;1711;12196;16
15152;;307;12198;14
15153;;1794;12197;16
15154;;6019;12689;2
15155;;6443;12199;2
15156;;6451;12200;2
15157;;7912;12201;17
15158;;3706;12202;11
15159;;3827;12203;11
15160;;6305;12204;2
15161;;1805;12205;16
15162;;4186;12206;10
15163;;5875;12207;1
15164;;8208;12208;17
15165;;4829;12209;11
15166;;5806;12210;1
15167;;50;12690;13
15168;;3860;12211;11
15169;;4673;12212;11
15170;;4673;12213;11
15171;;864;12691;4
15172;;3423;12214;9
15173;;2988;12692;14
15174;;1051;12215;4
15175;;1148;12216;8
15176;;1467;12217;16
15177;;1468;12217;16
15178;;1173;12218;8
15179;;3851;12219;11
15180;;50;12220;13
15181;;1552;12221;16
15182;;619;12222;13
15183;;1530;12223;8
15184;;1188;12224;4
15185;;6167;12225;2
15186;;1267;12226;9
15187;;2095;12227;9
15188;;4667;12228;11
15189;;4667;12229;11
15190;;2962;12230;14
15191;;1475;12231;16
15192;;1519;12232;8
15193;;2923;12233;14
15194;;2470;12234;7
15195;;7725;12235;2
15196;;4686;12236;11
15197;;7691;12237;2
15198;;6226;12238;2
15199;;3955;12239;11
15200;;4098;12239;11
15201;;5312;12240;1
15202;;6073;12241;2
15203;;6145;12241;2
15204;;5308;12242;1
15205;;2727;12243;9
15206;;5158;12244;1
15207;;1991;12245;9
15208;;5450;12246;1
15209;;1593;12247;16
15210;;8173;12248;17
15211;;628;12249;13
15212;;5606;12250;11
15213;;3844;12251;11
15214;;6856;12252;2
15215;;451;12253;17
15216;;4026;12254;11
15217;;7217;12255;2
15218;;3862;12256;11
15219;;4688;12257;11
15220;;367;12258;14
15221;;7058;12259;1
15222;;370;12260;14
15223;;2984;12261;14
15224;;2264;12262;9
15225;;1551;12263;16
15226;;4669;12264;11
15227;;6903;12265;1
15228;;1426;12266;16
15229;;1762;12266;16
15230;;3987;12267;11
15231;;887;12268;4
15232;;1051;12268;4
15233;;930;12269;4
15234;;862;12270;4
15235;;2997;12270;14
15236;;5643;12271;1
15237;;5314;12272;1
15238;;2682;12273;7
15239;;5398;12274;1
15240;;6217;12275;2
15241;;3313;12276;10
15242;;2973;12277;14
15243;;2962;12278;14
15244;;8216;12279;17
15245;;2984;12280;14
15246;;6416;12281;2
15247;;2988;12282;14
15248;;954;12283;4
15249;;6689;12284;2
15250;;7817;12291;2
15251;;325;12285;14
15252;;4138;12286;11
15253;;5742;12287;1
15254;;3862;12288;11
15255;;6709;12289;2
15256;;6440;12290;2
15257;;961;12292;4
15258;;2394;12293;10
15259;;341;12294;14
15260;;381;12295;14
15261;;1488;12296;16
15262;;1562;12297;16
15263;;2930;12298;14
15264;;6268;12299;2
15265;;8252;12300;17
15266;;4870;12301;11
15267;;4567;12302;11
15268;;5427;12303;1
15269;;2017;12304;9
15270;;4708;12305;11
15271;;968;12306;4
15272;;4636;12307;12
15273;;176;12308;4
15274;;271;12309;13
15275;;1520;12310;8
15276;;1186;12311;4
15277;;1178;12312;8
15278;;984;12313;4
15279;;3794;12314;11
15280;;5295;12315;1
15281;;7253;12316;2
15282;;8209;12317;17
15283;;1630;12318;16
15284;;5307;12319;1
15285;;5640;12320;1
15286;;6604;12321;2
15287;;2761;12322;17
15288;;1527;12323;8
15289;;4486;12324;7
15290;;4698;12325;11
15291;;1552;12326;16
15292;;2988;12327;14
15293;;1503;12328;16
15294;;95;12329;4
15295;;102;12330;13
15296;;7430;12331;2
15297;;7808;12332;2
15298;;8160;12333;17
15299;;370;12334;14
15300;;214;12335;13
15301;;448;12338;17
15302;;379;12339;14
15303;;308;12336;14
15304;;369;12337;14
15305;;959;12340;4
15306;;2842;12341;9
15307;;3822;12342;11
15308;;2963;12343;14
15309;;1172;12344;8
15310;;5191;12345;1
15311;;380;12346;14
15312;;893;12347;4
15313;;895;12348;4
15314;;7781;12349;2
15315;;2415;12350;10
15316;;4532;12351;7
15317;;2925;12352;14
15318;;5231;12353;1
15319;;5091;12354;1
15320;;5271;12355;1
15321;;359;12356;14
15322;;6160;12357;2
15323;;5013;12358;1
15324;;8155;12359;17
15325;;383;12360;14
15326;;120;12361;13
15327;;423;12361;17
15328;;659;12361;13
15329;;6094;12362;2
15330;;3780;12363;11
15331;;2708;12364;17
15332;;3851;12364;11
15333;;3753;12365;10
15334;;139;12366;13
15335;;139;12367;13
15336;;139;12368;13
15337;;5271;12369;1
15338;;8104;12370;2
15339;;449;12371;17
15340;;8093;12372;2
15341;;1599;12373;16
15342;;375;12374;14
15343;;462;12375;17
15344;;514;12376;13
15345;;1113;12377;8
15346;;1123;12377;8
15347;;897;12378;4
15348;;957;12379;4
15349;;1572;12380;16
15350;;1664;12381;16
15351;;630;12382;13
15352;;4025;12383;11
15353;;3971;12384;11
15354;;3971;12385;11
15355;;880;12386;4
15356;;1179;12387;8
15357;;8139;12388;17
15358;;8139;12389;17
15359;;1804;12390;16
15360;;280;12391;4
15361;;5858;12392;1
15362;;6872;12393;1
15363;;3917;12394;11
15364;;6252;12395;2
15365;;2651;12396;7
15366;;451;12410;17
15367;;1113;12397;8
15368;;1034;12398;8
15369;;2444;12403;10
15370;;3941;12404;11
15371;;6257;12399;2
15372;;4072;12405;11
15373;;5780;12405;1
15374;;428;12406;17
15375;;5013;12411;1
15376;;8190;12407;17
15377;;1759;12400;16
15378;;8254;12401;17
15379;;1198;12402;8
15380;;5924;12408;1
15381;;2702;12412;7
15382;;864;12409;4
15383;;7824;12413;2
15384;;980;12414;4
15385;;1520;12415;8
15386;;1110;12416;8
15387;;1529;12417;8
15388;;4836;12418;11
15389;;1631;12419;16
15390;;1632;12420;16
15391;;4869;12421;11
15392;;8142;12422;17
15393;;4117;12423;10
15394;;1562;12424;16
15395;;312;12425;14
15396;;7291;12426;2
15397;;970;12427;4
15398;;1026;12428;8
15399;;2926;12429;14
15400;;1068;12430;8
15401;;1689;12431;16
15402;;1793;12432;16
15403;;8136;12433;17
15404;;4665;12434;12
15405;;8242;12435;17
15406;;365;12436;14
15407;;866;12437;4
15408;;272;12438;4
15409;;895;12439;4
15410;;880;12440;4
15411;;7394;12441;2
15412;;7356;12442;2
15413;;3955;12443;11
15414;;6583;12444;2
15415;;61;12445;13
15416;;970;12445;4
15417;;8165;12446;17
15418;;8169;12446;17
15419;;8207;12447;17
15420;;428;12448;17
15421;;6186;12449;2
15422;;461;12450;17
15423;;1517;12451;16
15424;;404;12452;14
15425;;3956;12457;11
15426;;4621;12453;11
15427;;4085;12454;11
15428;;4320;12455;7
15429;;4874;12456;11
15430;;897;12463;4
15431;;157;12458;4
15432;;1010;12459;4
15433;;264;12464;13
15434;;80;12465;13
15435;;237;12465;17
15436;;1051;12465;4
15437;;7739;12466;2
15438;;310;12460;14
15439;;427;12461;17
15440;;88;12462;13
15441;;7185;12467;2
15442;;2143;12468;9
15443;;7779;12469;2
15444;;266;12470;13
15445;;6179;12471;2
15446;;6207;12472;2
15447;;7162;12473;2
15448;;7335;12474;2
15449;;1296;12475;16
15450;;1691;12476;16
15451;;6178;12477;2
15452;;550;12478;13
15453;;4827;12479;11
15454;;7882;12480;2
15455;;511;12481;13
15456;;950;12481;4
15457;;4438;12481;2
15458;;6099;12482;2
15459;;2126;12483;9
15460;;543;12484;13
15461;;3520;12485;9
15462;;2978;12486;14
15463;;4021;12487;11
15464;;6199;12488;2
15465;;7280;12489;2
15466;;405;12490;14
15467;;8230;12491;17
15468;;3945;12492;11
15469;;2177;12493;9
15470;;3923;12494;11
15471;;6982;12495;1
15472;;948;12693;4
15473;;1841;12496;16
15474;;6795;12497;2
15475;;7762;12694;2
15476;;295;12498;14
15477;;3796;12499;11
15478;;2614;12695;7
15479;;7692;12696;2
15480;;1969;12500;9
15481;;5558;12697;1
15482;;8104;12501;2
15483;;880;12502;14
15484;;4399;12698;2
15485;;7657;12699;2
15486;;172;12700;4
15487;;4090;12503;11
15488;;6897;12504;1
15489;;441;12701;17
15490;;5124;12701;1
15491;;5508;12701;1
15492;;3771;12702;11
15493;;69;12703;13
15494;;265;12703;13
15495;;5697;12505;1
15496;;5004;12705;1
15497;;280;12704;4
15498;;4698;12706;11
15499;;4930;12706;1
15500;;5883;12706;1
15501;;6200;12706;2
15502;;6322;12706;2
15503;;8052;12706;2
15504;;8243;12707;17
15505;;131;12708;13
15506;;107;12709;13
15507;;477;12709;17
15508;;3827;12709;11
15509;;1061;12710;8
15510;;1610;12711;16
15511;;533;12712;13
15512;;553;12712;13
15513;;1002;12712;4
15514;;1005;12712;4
15515;;1432;12712;16
15516;;1519;12712;8
15517;;1553;12712;16
15518;;2993;12712;14
15519;;3792;12712;11
15520;;6380;12712;2
15521;;7658;12712;2
15522;;33;12713;13
15523;;38;12713;13
